length,dia,pre,mass,quality,enthalpy,temp,outcome
0.0131,3,1569,835,0.508,661,45.82,1493
0.0131,3,1363,877,0.477,632,45.66,1496
0.0131,3,3109,672,0.666,824,45.63,1471
0.0131,3,2560,704,0.632,775,45.51,1481
0.0131,3,2216,729,0.609,739,45.78,1487
0.0131,3,2040,749,0.587,720,45.69,1487
0.0131,3,1746,785,0.55,684,45.89,1484
0.0131,3,1903,770,0.562,704,45.71,1484
0.0131,3,1491,838,0.502,650,45.85,1484
0.0131,3,1275,879,0.473,622,44.78,1488
0.0131,3,3079,1015,0.558,775,56.75,1957
0.0131,3,3383,992,0.576,800,56.76,1960
0.0131,3,2981,1024,0.556,766,56.89,1967
0.0131,3,2540,1066,0.53,726,56.78,1970
0.0131,3,2314,1097,0.51,704,56.62,1970
0.0131,3,1952,1171,0.466,663,56.91,1970
0.0131,3,3432,992,0.573,804,56.73,1956
0.0131,3,2981,1020,0.558,767,56.65,1963
0.0131,3,3226,1005,0.568,787,56.83,1963
0.0131,3,2824,1030,0.552,753,56.68,1963
0.0131,3,2216,1123,0.495,693,56.79,1976
0.0131,3,1961,1171,0.467,665,56.68,1973
0.0131,2.75,3344,926,0.579,818,51.7,2021
0.0131,2.75,3442,918,0.585,826,51.65,2021
0.0131,2.75,3089,941,0.567,797,51.69,2021
0.0131,2.75,2638,978,0.543,756,51.85,2029
0.0131,2.75,2383,1008,0.526,731,51.85,2040
0.0131,2.75,2118,1045,0.5,704,51.61,2037
0.0131,2.75,2020,1068,0.487,693,51.61,2041
0.0131,2.75,1706,1127,0.452,654,51.85,2037
0.0131,2.75,3491,911,0.595,813,55.69,2007
0.0131,2.75,2942,948,0.565,768,55.6,2008
0.0131,2.75,2687,963,0.555,745,55.58,2008
0.0131,2.75,2275,1023,0.511,715,53.02,2021
0.0131,2.75,2050,1068,0.481,690,53.14,2023
0.0131,2.75,3393,590,0.693,838,47.85,1441
0.0131,2.75,2020,657,0.607,728,43.23,1460
0.0131,2.75,1814,664,0.603,705,42.89,1463
0.0131,2.75,1245,776,0.488,624,43.15,1464
0.0131,2.75,1079,814,0.462,595,43.3,1467
0.0131,2.75,3511,582,0.693,866,43.36,1438
0.0131,2.75,3217,590,0.682,843,43.23,1438
0.0131,2.75,2618,612,0.689,791,43.01,1490
0.0131,2.75,2275,627,0.669,757,42.96,1490
0.0131,2.75,1667,702,0.555,685,43.21,1460
0.0131,2.75,1461,732,0.527,656,43.38,1462
0.0131,2.75,1245,776,0.488,623,43.38,1464
0.0131,2.75,2403,362,0.832,824,30.06,1015
0.0131,2.75,2305,364,0.824,814,30.05,1014
0.0131,2.75,1961,370,0.806,775,30.34,1011
0.0131,2.5,3334,320,0.861,910,29.46,1014
0.0131,2.5,2991,320,0.856,881,29.55,1011
0.0131,2.5,2550,322,0.848,841,29.47,1007
0.0131,2.5,2157,327,0.838,799,29.88,1011
0.0131,2.5,1961,335,0.806,779,29.39,1009
0.0131,2.5,3432,330,0.804,917,29.65,1004
0.0131,2.5,3413,315,0.869,915,29.77,1005
0.0131,2.5,3187,318,0.859,898,29.45,1007
0.0131,2.5,2893,320,0.852,873,29.4,1007
0.0131,2.5,2795,326,0.837,862,29.93,1011
0.0131,2.5,2256,331,0.825,800,32.18,1011
0.0131,2.5,1961,335,0.812,769,31.78,1009
0.0131,2.5,1667,346,0.784,732,31.96,1014
0.0131,2.5,1471,352,0.768,706,31.76,1013
0.0131,2.5,1275,366,0.729,674,32.33,1009
0.0131,2.5,1814,346,0.775,751,31.88,1009
0.0131,2.5,3472,509,0.766,866,42.63,1469
0.0131,2.5,3374,496,0.774,866,40.77,1444
0.0131,2.5,2726,523,0.714,811,40.64,1439
0.0131,2.5,2481,538,0.69,788,40.55,1444
0.0131,2.5,2285,539,0.691,767,40.82,1445
0.0131,2.5,2030,551,0.676,741,40.39,1450
0.0131,2.5,1775,564,0.663,710,40.54,1457
0.0131,2.5,1549,596,0.618,681,40.37,1461
0.0131,2.5,1108,670,0.53,611,40.71,1461
0.0131,2.5,3275,502,0.758,858,40.78,1441
0.0131,2.5,2824,514,0.734,820,40.63,1441
0.0131,2.5,2481,526,0.711,788,40.55,1441
0.0131,2.5,2128,555,0.667,752,40.38,1450
0.0131,2.5,1824,564,0.656,716,40.55,1450
0.0131,2.5,1628,584,0.632,687,41.5,1453
0.0131,2.5,1422,622,0.584,661,40.83,1464
0.0131,2.5,1216,644,0.562,629,40.81,1464
0.0131,2.5,1020,685,0.517,594,40.93,1461
0.0131,2.5,3246,779,0.66,816,50.27,2020
0.0131,2.5,2746,815,0.62,773,50.19,2021
0.0131,2.5,2481,838,0.599,747,50.37,2024
0.0131,2.5,1981,908,0.538,694,50.3,2031
0.0131,2.5,1795,938,0.517,673,49.99,2035
0.0131,2.5,1618,967,0.499,645,51.24,2031
0.0131,2.5,2697,819,0.611,770,49.82,2013
0.0131,2.5,2138,873,0.564,713,49.98,2018
0.0131,2.5,2040,894,0.545,699,50.72,2015
0.0131,2.5,1599,959,0.497,648,49.91,2013
0.0131,2.5,3354,770,0.659,825,50.22,1999
0.0131,2.5,1981,892,0.541,696,49.82,2002
0.0131,2.25,2736,1050,0.507,749,55.71,2545
0.0131,2.25,2530,1062,0.5,729,55.83,2538
0.0131,2.25,3383,980,0.543,805,55.56,2504
0.0131,2.25,2991,1026,0.506,771,55.9,2500
0.0131,2.25,2491,1053,0.495,726,55.63,2500
0.0131,2.25,2275,1091,0.47,704,55.65,2501
0.0131,2.25,2089,1127,0.451,684,55.63,2503
0.0131,2.25,1971,1145,0.446,670,55.77,2515
0.0131,2.25,3089,997,0.53,780,55.76,2497
0.0131,2.25,3187,989,0.528,789,55.57,2480
0.0131,2.25,2530,1049,0.495,730,55.59,2494
0.0131,2.25,3511,715,0.624,839,49.83,2004
0.0131,2.25,3207,720,0.621,815,49.74,2002
0.0131,2.25,2815,740,0.599,781,49.78,2002
0.0131,2.25,2412,764,0.583,743,49.68,2019
0.0131,2.25,1952,818,0.536,693,49.73,2027
0.0131,2.25,1824,832,0.518,678,49.65,2009
0.0131,2.25,1638,847,0.517,654,49.72,2031
0.0131,2.25,3511,706,0.635,842,49.11,2002
0.0131,2.25,3011,721,0.617,802,48.89,1996
0.0131,2.25,2609,748,0.589,765,49.03,2000
0.0131,2.25,2305,763,0.578,736,48.74,2003
0.0131,2.25,2001,809,0.533,702,48.94,2007
0.0131,2.25,1491,879,0.487,636,49.2,2019
0.0131,2.25,3530,480,0.69,885,39.16,1457
0.0131,2.25,2207,510,0.657,767,38.84,1475
0.0131,2.25,1549,545,0.612,688,38.69,1482
0.0131,2.25,1353,570,0.58,658,39.07,1487
0.0131,2.25,3432,480,0.683,879,38.76,1448
0.0131,2.25,2501,484,0.692,809,35.99,1461
0.0131,2.25,2354,502,0.669,782,38.93,1472
0.0131,2.25,2059,508,0.666,750,39.02,1475
0.0131,2.25,1814,523,0.642,721,39.06,1475
0.0131,2.25,2893,290,0.828,868,30.6,992
0.0131,2.25,2697,290,0.83,850,30.65,995
0.0131,2.25,2550,288,0.842,836,30.66,995
0.0131,2.25,2187,289,0.849,799,30.66,1000
0.0131,2.25,1569,302,0.812,726,30.25,1006
0.0131,2.25,1373,311,0.777,697,30.46,1003
0.0131,2.25,1206,323,0.752,669,30.84,1011
0.0131,2.25,3511,281,0.857,920,30.42,988
0.0131,2.25,3217,282,0.865,895,30.77,995
0.0131,2.25,1814,292,0.848,758,30.2,1006
0.0131,2.25,1667,299,0.822,739,30.28,1006
0.0131,2.25,1255,319,0.765,678,30.6,1013
0.0131,2,2795,256,0.85,872,27.54,1008
0.0131,2,2393,257,0.852,829,28.62,1008
0.0131,2,2059,258,0.85,793,28.72,1006
0.0131,2,1667,264,0.828,745,28.84,1006
0.0131,2,1206,281,0.777,675,29.4,1018
0.0131,2,3511,249,0.883,923,29.7,1002
0.0131,2,2864,255,0.859,869,29.74,1006
0.0131,2,2746,251,0.88,859,29.58,1006
0.0131,2,2305,259,0.846,817,29.33,1010
0.0131,2,1834,264,0.826,763,29.59,1008
0.0131,2,1569,270,0.808,730,29.29,1012
0.0131,2,1373,273,0.803,702,29.26,1015
0.0131,2,3236,399,0.763,881,34.5,1454
0.0131,2,3168,404,0.746,875,34.59,1452
0.0131,2,2648,416,0.716,829,34.58,1450
0.0131,2,1961,428,0.707,757,34.66,1463
0.0131,2,1569,446,0.679,707,34.8,1473
0.0131,2,1177,482,0.613,649,34.46,1470
0.0131,2,3530,393,0.769,903,34.85,1442
0.0131,2,2893,404,0.749,851,34.68,1452
0.0131,2,2305,426,0.707,795,34.61,1465
0.0131,2,1451,449,0.67,691,34.66,1463
0.0131,2,1030,514,0.567,622,34.68,1476
0.0131,2,2922,621,0.654,810,45.12,2016
0.0131,2,3119,608,0.671,831,44.15,2011
0.0131,2,2618,623,0.65,797,41.57,2019
0.0131,2,2393,646,0.619,775,41.56,2023
0.0131,2,1971,668,0.603,729,41.64,2038
0.0131,2,1461,718,0.55,663,41.71,2034
0.0131,2,1285,756,0.518,626,44.2,2034
0.0131,2,1138,776,0.506,602,44.12,2041
0.0131,2,3413,608,0.663,855,44.16,2004
0.0131,2,2775,627,0.641,801,44.12,2009
0.0131,2,2422,642,0.624,767,44.18,2012
0.0131,2,2069,708,0.54,730,44.08,2016
0.0131,2,1716,681,0.588,698,41.62,2031
0.0131,2,1510,713,0.554,670,41.7,2034
0.0131,2,1138,776,0.495,612,41.72,2024
0.0131,2,3452,877,0.541,832,50.4,2552
0.0131,2,3197,859,0.565,812,50.26,2546
0.0131,2,3001,877,0.546,795,50.36,2541
0.0131,2,2756,881,0.551,774,50.17,2550
0.0131,2,2040,968,0.484,701,50.24,2549
0.0131,2,1785,999,0.471,671,50.17,2561
0.0131,2,3001,864,0.559,796,50.12,2536
0.0131,2,2697,882,0.548,769,50.06,2545
0.0131,2,2501,894,0.54,750,50.12,2545
0.0131,2,2197,939,0.504,719,50.08,2545
0.0131,2,1893,988,0.474,684,50.22,2553
0.0131,2,1736,1006,0.467,664,50.37,2561
0.0131,2,1628,1038,0.446,651,50.12,2559
0.0131,1.75,3305,986,0.455,815,51.67,2979
0.0131,1.75,2903,1004,0.448,781,51.66,2975
0.0131,1.75,2697,1017,0.446,762,51.74,2986
0.0131,1.75,2481,1031,0.443,741,51.81,2992
0.0131,1.75,1991,1116,0.396,689,51.77,2992
0.0131,1.75,2697,1030,0.43,762,51.74,2969
0.0131,1.75,2089,1074,0.419,700,51.8,2978
0.0131,1.75,1883,1119,0.396,676,51.85,2984
0.0131,1.75,1804,1146,0.38,667,51.7,2976
0.0131,1.75,3393,708,0.571,847,45.69,2445
0.0131,1.75,2971,717,0.565,812,45.67,2445
0.0131,1.75,2491,758,0.527,768,45.58,2457
0.0131,1.75,1863,819,0.479,699,45.76,2460
0.0131,1.75,1657,867,0.44,673,45.77,2462
0.0131,1.75,1187,938,0.406,603,45.88,2465
0.0131,1.75,3511,697,0.573,856,45.76,2419
0.0131,1.75,3295,708,0.557,839,45.72,2408
0.0131,1.75,2932,711,0.566,809,45.57,2422
0.0131,1.75,2569,783,0.54,674,69.89,2431
0.0131,1.75,1912,782,0.507,705,45.73,2433
0.0131,1.75,1294,886,0.434,620,45.98,2439
0.0131,1.75,3481,355,0.754,875,40.64,1453
0.0131,1.75,3432,331,0.824,907,32.05,1453
0.0131,1.75,3334,332,0.825,898,32.33,1459
0.0131,1.75,2991,331,0.833,871,31.94,1462
0.0131,1.75,2697,336,0.819,844,32.09,1464
0.0131,1.75,2305,342,0.8,806,31.97,1462
0.0131,1.75,2010,352,0.77,773,32.18,1463
0.0131,1.75,1569,367,0.742,718,32.17,1473
0.0131,1.75,1422,378,0.708,697,32.21,1466
0.0131,1.75,1177,397,0.669,659,32.07,1473
0.0131,1.75,3579,329,0.833,918,32.16,1453
0.0131,1.75,3040,332,0.811,874,32.24,1441
0.0131,1.75,2844,334,0.819,857,32.19,1455
0.0131,1.75,2452,337,0.817,821,31.95,1462
0.0131,1.75,3432,216,0.872,911,31.09,983
0.0131,1.75,3236,222,0.835,896,30.9,983
0.0131,1.75,2844,219,0.865,861,31.23,989
0.0131,1.75,2403,223,0.846,818,31.5,989
0.0131,1.75,2108,223,0.852,790,30.75,995
0.0131,1.75,1863,226,0.848,761,30.91,1002
0.0131,1.75,1667,228,0.838,736,31,998
0.0131,1.75,1422,232,0.818,701,31.25,996
0.0131,1.75,932,249,0.754,618,31.09,994
0.0131,1.75,3432,215,0.869,911,31.09,978
0.0131,1.75,3334,212,0.893,903,31.13,981
0.0131,1.75,2726,217,0.863,844,32.73,975
0.0131,1.75,1961,222,0.858,773,30.82,991
0.0131,1.75,961,244,0.766,625,30.79,989
0.0131,1.5,2599,190,0.866,856,27,1007
0.0131,1.5,3432,293,0.804,922,28.45,1487
0.0131,1.5,3236,294,0.805,901,29.7,1490
0.0131,1.5,2530,300,0.798,839,29.48,1505
0.0131,1.5,1765,311,0.775,755,29.46,1512
0.0131,1.5,1599,312,0.774,733,29.55,1513
0.0131,1.5,1177,339,0.7,670,29.44,1520
0.0131,1.5,1079,351,0.673,652,29.65,1526
0.0131,1.5,3550,292,0.809,927,29.46,1487
0.0131,1.5,3138,293,0.812,893,29.67,1490
0.0131,1.5,2942,293,0.81,877,29.48,1491
0.0131,1.5,1932,308,0.771,775,29.53,1497
0.0131,1.5,1275,334,0.704,686,29.46,1510
0.0131,1.5,1079,350,0.673,652,29.65,1523
0.0131,1.5,3187,429,0.757,866,37.12,2062
0.0131,1.5,2942,429,0.76,845,37.15,2063
0.0131,1.5,2648,437,0.745,819,36.98,2071
0.0131,1.5,2403,443,0.733,795,37.01,2075
0.0131,1.5,2059,452,0.719,758,37.1,2076
0.0131,1.5,1716,480,0.666,717,37.07,2084
0.0131,1.5,1471,502,0.629,684,37.02,2084
0.0131,1.5,3599,432,0.738,898,37.32,2052
0.0131,1.5,3256,436,0.729,872,37.05,2053
0.0131,1.5,2942,434,0.746,845,37.15,2064
0.0131,1.5,2746,432,0.753,827,37.25,2061
0.0131,1.5,2285,452,0.709,782,37.22,2064
0.0131,1.5,1765,476,0.667,723,37.12,2072
0.0131,1.5,1177,542,0.569,637,37.34,2085
0.0131,1.5,1059,571,0.532,617,37.16,2092
0.0131,1.5,3128,567,0.684,842,41.7,2542
0.0131,1.5,3550,566,0.68,876,41.69,2542
0.0131,1.5,2873,571,0.682,820,41.68,2548
0.0131,1.5,2324,599,0.644,768,41.55,2557
0.0131,1.5,2099,609,0.633,744,41.53,2562
0.0131,1.5,1844,705,0.501,714,41.62,2562
0.0131,1.5,1157,728,0.509,615,41.79,2580
0.0131,1.5,1000,851,0.402,587,41.7,2585
0.0131,1.5,3452,567,0.682,869,41.54,2547
0.0131,1.5,3177,567,0.687,846,41.72,2550
0.0131,1.5,2677,645,0.562,802,41.71,2564
0.0131,1.5,1579,670,0.558,680,41.6,2566
0.0131,1.5,1000,761,0.481,532,54.86,2486
0.0131,1.5,3285,747,0.589,829,47.92,3040
0.0131,1.5,3413,742,0.593,840,47.75,3040
0.0131,1.5,2913,764,0.572,798,47.8,3040
0.0131,1.5,2618,791,0.547,772,47.56,3050
0.0131,1.5,3413,724,0.577,861,42.72,2957
0.0131,1.5,3011,737,0.57,828,42.66,2966
0.0131,1.5,3295,733,0.57,851,42.85,2966
0.0131,1.5,2766,750,0.562,806,42.72,2981
0.0131,1.5,2540,758,0.559,785,42.65,2986
0.0131,1.5,2246,789,0.527,755,42.71,2982
0.0131,1.5,1991,821,0.5,727,42.67,2986
0.0131,1.5,1706,870,0.463,692,42.75,2992
0.0131,1.5,1500,899,0.445,665,42.56,2992
0.0131,1.5,1804,840,0.488,705,42.6,2992
0.0131,1.5,1638,871,0.464,683,42.78,2992
0.0131,1.5,1500,896,0.447,664,42.8,2992
0.0131,1.5,2942,600,0.63,850,35.95,2590
0.0131,1.5,2942,935,0.413,812,45.06,3165
0.0131,1.5,2942,945,0.447,810,45.54,3320
0.0131,1.5,2942,1115,0.365,798,48.41,3530
0.0131,1.5,2942,1250,0.31,795,49.13,3680
0.0101,0.6,216,136,0.639,335,42.97,992
0.0101,0.6,216,135,0.648,331,43.92,992
0.0101,0.6,216,186,0.539,338,42.25,1185
0.0101,0.6,216,246,0.471,339,42.01,1414
0.0101,0.6,216,246,0.471,339,42.01,1414
0.0101,0.6,216,312,0.412,357,37.7,1648
0.0101,0.6,216,340,0.417,348,39.86,1800
0.0101,0.6,216,499,0.311,363,36.27,2188
0.0101,0.6,265,111,0.787,417,30.14,993
0.0101,0.6,265,154,0.688,366,42.35,1203
0.0101,0.6,265,199,0.595,388,37.08,1400
0.0101,0.6,265,201,0.6,372,40.91,1414
0.0101,0.6,265,200,0.607,367,42.11,1414
0.0101,0.6,265,276,0.477,379,39.24,1640
0.0101,0.6,265,326,0.434,374,40.43,1800
0.0101,0.6,265,325,0.436,374,40.43,1800
0.0101,0.6,265,446,0.358,386,37.56,2175
0.0101,0.6,265,446,0.36,381,38.76,2175
0.0101,0.6,314,114,0.773,400,40.07,985
0.0101,0.6,314,114,0.773,400,40.07,985
0.0101,0.6,314,143,0.736,397,40.79,1187
0.0101,0.6,314,194,0.626,394,41.51,1415
0.0101,0.6,314,194,0.627,391,42.23,1415
0.0101,0.6,314,266,0.496,408,38.16,1649
0.0101,0.6,314,304,0.471,395,41.27,1800
0.0101,0.6,314,304,0.471,395,41.27,1800
0.0101,0.6,314,421,0.384,411,37.44,2190
0.0101,0.6,314,548,0.319,424,34.33,2552
0.0101,1.15,216,383,0.462,375,33.4,1160
0.0101,1.15,216,413,0.453,374,33.64,1231
0.0101,1.15,216,599,0.363,377,32.92,1532
0.0101,1.15,265,196,0.7,437,25.36,837
0.0101,1.15,265,251,0.649,406,32.78,994
0.0101,1.15,265,329,0.565,406,32.78,1172
0.0101,1.15,265,329,0.565,406,32.78,1172
0.0101,1.15,265,366,0.536,403,33.49,1250
0.0101,1.15,265,401,0.513,411,31.58,1335
0.0101,1.15,265,461,0.478,409,32.06,1455
0.0101,1.15,265,503,0.463,411,31.58,1555
0.0101,1.15,265,574,0.414,412,31.34,1643
0.0101,1.15,265,983,0.246,380,39,1960
0.0101,1.15,265,983,0.246,380,39,1960
0.0101,1.15,265,1105,0.23,378,39.48,2115
0.0101,1.15,314,238,0.698,391,42.23,984
0.0101,1.15,314,308,0.605,434,31.94,1168
0.0101,1.15,314,341,0.573,429,33.13,1238
0.0101,1.15,314,440,0.502,429,33.13,1450
0.0101,1.15,314,565,0.43,437,31.22,1681
0.0101,1.15,314,607,0.418,430,32.89,1762
0.0101,1.15,314,1076,0.226,406,38.64,2097
0.0101,1.15,314,1154,0.222,376,45.81,2150
0.01,2,3040,438,0.775,864,34.63,1238
0.01,2,3040,559,0.715,855,36.79,1498
0.01,2,3040,685,0.66,849,38.23,1746
0.01,2,4021,800,0.602,922,39.02,1958
0.01,2,4021,690,0.657,919,39.74,1769
0.01,2,4021,587,0.654,913,41.18,1497
0.01,2,4021,474,0.689,912,41.42,1243
0.01,2,4021,357,0.777,905,43.1,1000
0.01,2,2059,383,0.729,727,44.53,1009
0.01,2,2059,633,0.622,721,45.97,1503
0.01,2,2059,952,0.515,715,47.4,2013
0.01,2,1079,450,0.599,570,49.28,998
0.01,2,1079,614,0.514,566,50.24,1229
0.01,2,1079,795,0.467,579,47.12,1509
0.01,2,1079,952,0.445,581,46.65,1759
0.01,2,3040,1100,0.547,844,39.43,2516
0.01,2,3040,1273,0.495,840,40.38,2757
0.01,2,3040,1490,0.401,840,40.38,2913
0.01,2,3040,1744,0.356,849,38.23,3254
0.01,2,3040,1999,0.315,839,40.62,3517
0.01,2,3040,2635,0.207,834,41.82,3983
0.01,2,3040,3145,0.156,796,50.93,4245
0.01,2,4021,1337,0.467,908,42.38,2865
0.01,2,4021,1961,0.307,905,43.1,3518
0.01,2,4021,3119,0.096,914,40.94,4223
0.01,2,2059,1019,0.516,766,35.19,2220
0.01,2,2059,1263,0.437,766,35.19,2518
0.01,2,2059,1477,0.387,762,36.14,2761
0.01,2,2059,1910,0.336,733,43.09,3273
0.01,2,2059,2457,0.269,700,50.99,3721
0.01,2,2059,3183,0.192,663,59.85,4092
0.01,2,1040,1095,0.403,643,30.1,1995
0.01,2,981,1286,0.377,607,36.04,2205
0.01,2,1030,1617,0.319,600,39.94,2519
0.01,2,1079,2075,0.286,559,51.91,2944
0.01,2,1079,2330,0.281,551,53.82,3257
0.01,2,1108,2534,0.273,544,56.74,3463
0.01,1,3040,168,0.907,815,46.38,1029
0.01,1,3040,222,0.792,802,49.49,1234
0.01,1,3040,331,0.735,797,50.69,1755
0.01,1,3040,455,0.677,797,50.69,2291
0.01,1,3040,497,0.68,793,51.65,2505
0.01,1,3040,584,0.635,793,51.65,2830
0.01,1,3040,662,0.578,794,51.41,3037
0.01,1,3040,890,0.441,795,51.17,3538
0.01,1,3040,1054,0.354,874,32.24,3991
0.01,1,3040,1146,0.342,858,36.07,4229
0.01,1,3040,1477,0.223,842,39.91,4603
0.01,1,3040,1668,0.181,846,38.95,4900
0.01,1,3040,1464,0.23,846,38.95,4620
0.01,1,4021,204,0.839,880,49.09,1184
0.01,1,4021,243,0.734,881,48.85,1304
0.01,1,4021,299,0.735,898,44.78,1619
0.01,1,4021,383,0.753,892,46.21,2097
0.01,1,4021,424,0.733,891,46.45,2282
0.01,1,4021,481,0.696,892,46.21,2516
0.01,1,4021,693,0.609,890,46.69,3358
0.01,1,4021,1108,0.333,913,41.18,4120
0.01,1,4021,1693,0.144,926,38.06,4982
0.01,1,4021,1884,0.096,924,38.54,5146
0.01,1,2059,181,0.816,710,48.6,1019
0.01,1,2059,220,0.799,693,52.67,1215
0.01,1,2059,339,0.745,689,53.63,1777
0.01,1,2059,474,0.666,692,52.91,2313
0.01,1,2059,526,0.652,696,51.95,2538
0.01,1,2059,615,0.596,696,51.95,2807
0.01,1,2059,702,0.545,699,51.23,3036
0.01,1,2059,1126,0.353,696,51.95,3844
0.01,1,2059,1630,0.212,707,49.32,4526
0.01,1,2059,1884,0.172,705,49.8,4870
0.00607,1,3040,512,0.824,807,48.29,1773
0.00607,1,3040,512,0.829,805,48.77,1779
0.00607,1,3040,568,0.831,805,48.77,1975
0.00607,1,3040,702,0.773,818,45.66,2344
0.00607,1,3040,784,0.723,802,49.49,2495
0.00607,1,3040,774,0.734,796,50.93,2479
0.00607,1,3040,1040,0.666,767,57.87,3093
0.00607,1,3040,1019,0.674,764,58.59,3048
0.00607,1,3040,1140,0.644,751,61.7,3294
0.00607,1,3040,1123,0.654,751,61.7,3276
0.00607,1,3040,1317,0.557,756,60.5,3502
0.00607,1,3040,1330,0.552,751,61.7,3511
0.00607,1,3040,1324,0.557,751,61.7,3511
0.00607,1,3040,1545,0.48,755,60.74,3784
0.00607,1,3040,1555,0.496,775,55.96,3925
0.00607,1,3040,1773,0.437,776,55.72,4193
0.00607,1,3040,1731,0.458,776,55.72,4193
0.00607,1,4021,574,0.809,902,43.82,1990
0.00607,1,4021,570,0.819,899,44.54,1990
0.00607,1,4021,643,0.817,886,47.65,2228
0.00607,1,4021,714,0.792,956,30.87,2503
0.00607,1,4021,752,0.762,877,49.81,2487
0.00607,1,4021,840,0.767,861,53.64,2769
0.00607,1,4021,829,0.783,860,53.88,2769
0.00607,1,4021,957,0.714,852,55.8,3012
0.00607,1,4021,1040,0.683,848,56.76,3183
0.00607,1,4021,1019,0.711,847,57,3192
0.00607,1,4021,1165,0.644,847,57,3444
0.00607,1,4021,1196,0.614,848,56.76,3444
0.00607,1,4021,1514,0.519,847,57,3985
0.00607,1,4021,1489,0.522,848,56.76,3935
0.00607,1,4021,1731,0.456,844,57.72,4267
0.00607,1,2059,803,0.629,689,53.63,2282
0.00607,1,2059,803,0.64,680,55.78,2297
0.00607,1,2059,895,0.629,689,53.63,2544
0.00607,1,2059,999,0.599,689,53.63,2752
0.00607,1,2059,1106,0.568,690,53.39,2951
0.00607,1,2059,1341,0.501,672,57.7,3285
0.00607,1,2059,1313,0.519,672,57.7,3285
0.00607,1,2059,1413,0.505,678,56.26,3493
0.00607,1,2059,1700,0.437,664,59.61,3835
0.00607,1,2059,1683,0.449,665,59.37,3855
0.00607,1,1128,646,0.63,551,55.9,1772
0.00607,1,1177,626,0.658,559,56.01,1772
0.00607,1,1177,753,0.594,561,55.53,1990
0.00607,1,1147,892,0.548,556,55.5,2228
0.00607,1,1147,1047,0.519,547,57.65,2512
0.00607,1,1147,1251,0.474,546,57.89,2829
0.00607,1,1147,1424,0.44,548,57.41,3076
0.00607,1,1147,1531,0.428,546,57.89,3249
0.00607,1,1147,1531,0.428,546,57.89,3249
0.00239,0.07,207,3037.4,-0.035,400,26.03,8398.2
0.01,1,9800,676,0.378,898,117.82,2351
0.01,1,9800,849,0.291,884,121.14,2678
0.01,1,9800,1001,0.227,874,123.51,2926
0.01,1,9800,1164,0.198,866,125.4,3257
0.01,1,9800,1313,0.147,868,124.92,3462
0.01,1,9800,1352,0.131,910,114.97,3630
0.01,1,9800,1514,0.093,905,116.16,3861
0.01,1,9800,1861,0.012,831,133.66,3915
0.01,1,9800,1946,-0.002,865,125.63,4170
0.01,1,9800,2331,-0.04,822,135.78,4447
0.01,1,9800,2536,-0.058,825,135.08,4711
0.01,1,9800,2791,-0.07,808,139.08,4949
0.01,2,9800,474,0.71,958,103.56,1121
0.01,2,9800,517,0.656,974,99.74,1181
0.01,2,9800,581,0.604,992,95.45,1290
0.01,2,9800,619,0.583,990,95.93,1354
0.01,2,9800,662,0.568,974,99.74,1420
0.01,2,9800,842,0.469,954,104.51,1650
0.01,2,9800,871,0.455,949,105.7,1677
0.01,2,9800,888,0.436,914,114.02,1646
0.01,2,9800,973,0.422,916,113.55,1782
0.01,2,9800,1150,0.358,884,121.14,1938
0.01,2,9800,1422,0.276,807,139.31,2072
0.01,2,9800,1787,0.176,799,141.19,2286
0.01,2,9800,1956,0.145,790,143.3,2382
0.01,2,9800,2031,0.144,774,147.05,2434
0.01,2,9800,2473,0.089,729,157.56,2601
0.01,2,9800,2745,0.063,714,161.04,2719
0.01,2,9800,506,0.719,659,173.76,1015
0.01,2,9800,701,0.601,595,188.4,1208
0.01,2,9800,871,0.517,545,199.7,1329
0.01,2,9800,871,0.504,559,196.55,1328
0.01,2,9800,1069,0.453,544,199.93,1520
0.01,2,9800,1115,0.441,557,197,1582
0.01,2,9800,1178,0.423,567,194.74,1650
0.01,2,9800,1497,0.312,552,198.13,1795
0.01,2,9800,1638,0.29,538,201.27,1878
0.01,2,9800,2016,0.204,513,206.87,1966
0.01,2,9800,2027,0.209,493,211.32,1944
0.01,2,9800,3102,0.1,454,219.92,2267
0.01,2,9800,3138,0.097,437,223.64,2209
0.01,2,9800,3325,0.089,464,217.72,2408
0.01,2,9800,3516,0.081,454,219.92,2459
0.01,2,9800,3799,0.069,437,223.64,2503
0.01,2,9800,4188,0.059,422,226.91,2615
0.01,2,9800,4252,0.056,433,224.51,2690
0.01,2,9800,4418,0.05,433,224.51,2755
0.01,2,9800,4800,0.046,407,230.16,2800
0.01,2,9800,5221,0.048,385,234.89,2923
0.01001,3,9800,481,0.832,506,208.43,640
0.01001,3,9800,541,0.798,490,211.98,693
0.01001,3,9800,558,0.791,517,205.98,724
0.01001,3,9800,636,0.725,509,207.76,778
0.01001,3,9800,714,0.679,527,203.74,846
0.01001,3,9800,816,0.598,551,198.35,911
0.01001,3,9800,911,0.552,531,202.84,954
0.01001,3,9800,1063,0.461,546,199.48,1022
0.01001,3,9800,1247,0.412,534,202.17,1118
0.01001,3,9800,1395,0.402,510,207.54,1210
0.01001,3,9800,1515,0.366,513,206.87,1257
0.01001,3,9800,1659,0.354,500,209.76,1338
0.01001,3,9800,2041,0.272,520,205.31,1494
